ID,STANAME,LAT,LON,COMID,GRP,COMID.DUP,eco3,ecos3.NA,AggEco,npdes,fwwd,strg,devl,cndp,wy1990,wy1991,wy1992,wy1993,wy1994,wy1995,wy1996,wy1997,wy1998,wy1999,wy2000,wy2001,wy2002,wy2003,wy2004,wy2005,wy2006,wy2007,wy2008,wy2009,wy2010,wy2011,wy2012,wy2013,wy2014,wy2015,wy2016,wy2017,wy2018
T03300000,"BEECH FORK NR SPRINGFIELD, KY",37.704233,-85.145793,10301429,g2,FALSE,71,8.3.3,SEPlains,0,1.1,127.2,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03300400,"BEECH FORK AT MAUD, KY",37.83284,-85.296069,10302627,g2,FALSE,71,8.3.3,SEPlains,0,3.38,5642.4,1.24,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03302050,"BRIER CREEK AT PENDELTON ROAD NEAR LOUISVILLE, KY",38.047848,-85.857185,10264274,g2,FALSE,71,8.3.3,SEPlains,0,224.38,0,0.93,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
T03302110,OTTER CREEK AT OTTER CR PARK NEAR ROCK HAVEN KY.,37.923404,-86.030521,10358636,g2,FALSE,71,8.3.3,SEPlains,0,6.92,250,9.48,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
T03302680,"WEST FORK BLUE RIVER AT SALEM, IND.",38.605335,-86.094422,10356472,g2,FALSE,71,8.3.3,SEPlains,0,1.12,0,7.09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03304500,"MCGILLS CREEK NEAR MCKINNEY, KY",37.443967,-84.697722,3999572,g2,FALSE,71,8.3.3,SEPlains,0,0.94,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03307500,"SOUTH FORK LITTLE BARREN RIVER AT EDMONTON, KY",36.974223,-85.603024,4005470,g2,FALSE,71,8.3.3,SEPlains,0,0.51,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03310400,"BACON CREEK NEAR PRICEVILLE, KY",37.358665,-85.998025,4002874,g2,FALSE,71,8.3.3,SEPlains,0,1.16,0,1.78,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
T03311600,"BEAVERDAM CREEK AT RHODA, KY",37.155047,-86.226367,4004630,g2,FALSE,71,8.3.3,SEPlains,0,0.58,0,2.1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03318800,"CANEY CREEK NEAR HORSE BRANCH, KY",37.46394,-86.655542,11622056,g2,FALSE,72,8.3.2,CntlPlains,0,0.99,2529.6,1.72,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
T03321060,"POND RIVER NEAR MADISONVILLE, KY",37.31726659,-87.3691645,11896552,g3,FALSE,72,8.3.2,CntlPlains,0,33.79,5763.6,1.83,3.22,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03321350,"SOUTH FORK PANTHER CREEK NEAR WHITESVILLE, KY",37.6189392,-86.88749179,11616503,g3,FALSE,72,8.3.2,CntlPlains,0,66.18,289,0.7,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
T03327520,"PIPE CREEK NEAR BUNKER HILL, IND.",40.668374,-86.095548,18509006,g2,FALSE,55,8.2.4,CntlPlains,0,5.11,0,2.51,5.55,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03335700,BIG PINE CR NR WILLIAMSPORT IND,40.317537,-87.290567,10205701,g2,FALSE,54,8.2.3,CntlPlains,0,0.69,264,1.7,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03336500,"BLUEGRASS CREEK AT POTOMAC, IL",40.321981,-87.800583,10080090,g2,FALSE,54,8.2.3,CntlPlains,0,2.57,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03338780,"NORTH FORK VERMILION RIVER NEAR BISMARCK, IL",40.265314,-87.642799,10080314,g2,FALSE,54,8.2.3,CntlPlains,0.14,1.85,0,2.21,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
T03340800,BIG RACCOON CREEK NEAR FINCASTLE IND,39.812545,-86.953899,10207857,g2,FALSE,55,8.2.4,CntlPlains,0,1.73,0,1.81,3.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03344500,"RANGE CREEK NEAR CASEY, IL",39.326704,-88.02948,10338110,g2,FALSE,72,8.3.2,CntlPlains,0,0.65,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03346000,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",39.010042,-87.945588,10337448,g2,FALSE,72,8.3.2,CntlPlains,0,23.51,342,1.91,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03357330,"BIG WALNUT CREEK NEAR ROACHDALE, IN",39.816157,-86.75334,18464804,g2,FALSE,55,8.2.4,CntlPlains,0,2.63,0,2.01,20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03357350,"PLUM CREEK NEAR BAINBRIDGE, IND.",39.761713,-86.72945,18464802,g2,FALSE,55,8.2.4,CntlPlains,0,2.28,29,2.14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03361630,"SUGAR CREEK AT EDEN, IN",39.906986,-85.766645,18460222,g2,FALSE,55,8.2.4,CntlPlains,0,3.38,0,1.31,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
T03361632,"SUGAR CREEK NEAR EDEN, IN",39.900597,-85.79859,18459872,g2,FALSE,55,8.2.4,CntlPlains,0,3.26,308,2.33,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
T03364500,"CLIFTY CREEK AT HARTSVILLE, IN",39.274773,-85.701647,18454477,g2,FALSE,55,8.2.4,CntlPlains,0,1.84,1210,1.58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03366200,"HARBERTS CREEK NEAR MADISON, IND.",38.782003,-85.485516,18451029,g2,FALSE,55,8.2.4,CntlPlains,0,508.55,0,7.92,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03366500,"MUSCATATUCK RIVER NEAR DEPUTY, IN",38.804223,-85.673855,18451023,g2,FALSE,55,8.2.4,CntlPlains,0,277.73,839,1.91,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03368000,"BRUSH CREEK NEAR NEBRASKA, IN",39.070331,-85.486077,18450047,g2,FALSE,55,8.2.4,CntlPlains,0,1.13,0,0.43,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03371520,"BACK CREEK AT LEESVILLE, IN",38.846719,-86.301653,18444984,g2,FALSE,71,8.3.3,SEPlains,0,2.68,0,0.97,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03373508,"BEAVER CREEK NEAR SHOALS, IN",38.673107,-86.744997,18445546,g2,FALSE,71,8.3.3,SEPlains,0,1.49,144,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
T03373560,"LOST RIVER NEAR PROSPECT, IN",38.581165,-86.5988804,18445240,g3,FALSE,71,8.3.3,SEPlains,0,0.86,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
T03374455,"PATOKA RIVER NEAR HARDINSBURG, IND",38.444781,-86.387206,18439434,g2,FALSE,71,8.3.3,SEPlains,0,0.57,0,0.65,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03380475,"HORSE CREEK NEAR KEENES, IL",38.376159,-88.662278,10423490,g2,FALSE,72,8.3.2,CntlPlains,0,0.58,354,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03384100,"TRADEWATER RIVER NEAR PROVIDENCE, KY",37.39671307,-87.8450154,10562610,g3,FALSE,72,8.3.2,CntlPlains,0.06,4.87,17495.2,1.77,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
T03384450,"LUSK CREEK NEAR EDDYVILLE, IL",37.472273,-88.547269,11868270,g2,FALSE,71,8.3.3,SEPlains,0,0.06,90,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03385000,"HAYES CREEK AT GLENDALE, IL",37.456995,-88.668109,11868314,g2,FALSE,71,8.3.3,SEPlains,0,0.06,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03402900,"CUMBERLAND R AT PINE ST BR AT PINEVILLE, KY",36.7631412,-83.691862,10189956,g3,FALSE,69,8.4.2,EastHghlnds,0.11,1.87,36965.28,3.89,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03403910,"CLEAR FORK AT SAXTON, KY",36.633971,-84.111597,10191314,g2,FALSE,69,8.4.2,EastHghlnds,0,1.15,53,2.3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
T03404500,"CUMBERLAND RIVER AT CUMBERLAND FALLS, KY",36.8373036,-84.3432703,10192068,g3,FALSE,69,8.4.2,EastHghlnds,0.08,1.22,49555.19,3.28,0.03,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
T03407500,"BUCK CREEK NEAR SHOPVILLE, KY",37.21063659,-84.4643845,3573840,g3,FALSE,71,8.3.3,SEPlains,0,44.15,355,1.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
T03408500,"NEW RIVER AT NEW RIVER, TN",36.385517,-84.554717,12154450,g2,FALSE,69,8.4.2,EastHghlnds,0,34.24,7127,1.65,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
T03409500,"CLEAR FORK NEAR ROBBINS, TN",36.388288,-84.630188,12154278,g2,FALSE,68,8.4.9,EastHghlnds,0,2.84,384,2.97,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03410210,"SOUTH FK CUMBERLAND RIVER AT LEATHERWOOD FORD, TN",36.477381,-84.669368,12154474,g2,FALSE,68,8.4.9,EastHghlnds,0,17.94,9804,2.8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03410500,"SOUTH FORK CUMBERLAND RIVER NEAR STEARNS, KY",36.627022,-84.533272,12151838,g2,FALSE,68,8.4.9,EastHghlnds,0,15.34,9883,2.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
T03413200,"BEAVER CREEK NEAR MONTICELLO, KY",36.79757,-84.896058,3575414,g2,FALSE,68,8.4.9,EastHghlnds,0,0.7,0,1.45,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
T03415000,"WEST FORK OBEY RIVER NEAR ALPINE, TN",36.397387,-85.174449,10183165,g2,FALSE,68,8.4.9,EastHghlnds,0,0.4,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
T03416000,"WOLF RIVER NEAR BYRDSTOWN, TN",36.560345,-85.073007,10181647,g2,FALSE,68,8.4.9,EastHghlnds,0,4.3,1492,1.68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0
T03424730,"SMITH FORK AT TEMPERANCE HALL, TN",36.087312,-85.907451,18421273,g2,FALSE,71,8.3.3,SEPlains,0,1.1,0,1.22,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03427500,"EAST FORK STONES RIVER NEAR LASCASSAS, TN",35.918398,-86.333881,18402499,g2,FALSE,71,8.3.3,SEPlains,0,3.02,0,2.07,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
T03431800,"SYCAMORE CREEK NEAR ASHLAND CITY, TN",36.320022,-87.051194,18409192,g2,FALSE,71,8.3.3,SEPlains,0,9.59,96,5.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
T03433641,"KELLEY CREEK NEAR KINGFIELD, TN",35.90534,-87.09778,18395374,g2,FALSE,71,8.3.3,SEPlains,0,1.09,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
T03435500,"RED RIVER NEAR ADAMS, TN",36.588656,-87.089168,10170048,g2,FALSE,71,8.3.3,SEPlains,0.13,21.59,390.2,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03436690,"YELLOW CREEK AT ELLIS MILLS, TN",36.310649,-87.553942,11883626,g2,FALSE,71,8.3.3,SEPlains,0,2.38,40,0.75,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03436700,"YELLOW CREEK NEAR SHILOH, TN",36.348665,-87.538902,11883378,g2,FALSE,71,8.3.3,SEPlains,0,2.3,40,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03437480,"S FK LITTLE RIVER AT HWY 68/80 NR HOPKINSVILLE, KY",36.8497664,-87.3522269,11879856,g3,FALSE,71,8.3.3,SEPlains,0,1.98,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
T03439000,"FRENCH BROAD RIVER AT ROSMAN, NC",35.143333,-82.824722,22165090,g2,FALSE,66,8.4.4,EastHghlnds,0,8.76,66,2.73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T03441000,"DAVIDSON RIVER NEAR BREVARD, NC",35.273056,-82.705833,22164500,g2,FALSE,66,8.4.4,EastHghlnds,0,8.86,0,2.18,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03447894,"BENT CR AT BENT CR GAP RD NR GLEN BALD, NC",35.493611,-82.611111,22163232,g2,FALSE,66,8.4.4,EastHghlnds,0,9,72,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
T0344894205,"NORTH FORK SWANNANOA RIVER NEAR WALKERTOWN, NC",35.683333,-82.333056,22160778,g2,FALSE,66,8.4.4,EastHghlnds,0,8.8,0,1.72,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03450000,"BEETREE CREEK NEAR SWANNANOA, NC",35.653056,-82.405278,22161670,g2,FALSE,66,8.4.4,EastHghlnds,0,9.08,0,2.58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03454000,"BIG LAUREL CREEK NEAR STACKHOUSE, NC",35.919826,-82.76153,22161562,g2,FALSE,66,8.4.4,EastHghlnds,0,0.65,30,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03455500,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC",35.396111,-82.9375,22152669,g2,FALSE,66,8.4.4,EastHghlnds,0,8.77,0,0.98,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03456500,"EAST FORK PIGEON RIVER NEAR CANTON, NC",35.461667,-82.869722,22152435,g2,FALSE,66,8.4.4,EastHghlnds,0,8.91,7,3.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T03460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",35.6675,-83.073611,22151401,g2,FALSE,66,8.4.4,EastHghlnds,0,8.77,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03461200,"COSBY CREEK ABOVE COSBY, TN",35.782875,-83.217375,22151051,g2,FALSE,66,8.4.4,EastHghlnds,0,2.49,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03463300,"SOUTH TOE RIVER NEAR CELO, NC",35.831507,-82.184287,19490270,g2,FALSE,66,8.4.4,EastHghlnds,0,1.45,0,1.83,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03465500,"NOLICHUCKY RIVER AT EMBREEVILLE, TN",36.176496,-82.457364,19487554,g2,FALSE,66,8.4.4,EastHghlnds,0.24,1.91,1138.03,3.57,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03466228,"SINKING CREEK AT AFTON, TN",36.198714,-82.741819,19487010,g2,FALSE,67,8.4.1,EastHghlnds,2.46,2.34,0,4.51,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03467000,"LICK CREEK AT MOHAWK, TN",36.201487,-83.04766,19487976,g2,FALSE,67,8.4.1,EastHghlnds,0,4.24,163,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
T03471500,"S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA",36.760393,-81.631229,19752335,g2,FALSE,66,8.4.4,EastHghlnds,0,1.95,1,1.93,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03473000,"S F HOLSTON RIVER NEAR DAMASCUS, VA",36.651781,-81.84401,19752425,g2,FALSE,66,8.4.4,EastHghlnds,0,2.75,1,1.52,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03479000,"WATAUGA RIVER NEAR SUGAR GROVE, NC",36.239167,-81.822222,19743430,g2,FALSE,66,8.4.4,EastHghlnds,0,2.66,770.7,6.28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03488000,"N F HOLSTON RIVER NEAR SALTVILLE, VA",36.896781,-81.746229,19761976,g2,FALSE,67,8.4.1,EastHghlnds,0,1.31,0,0.64,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03490000,"N F HOLSTON RIVER NEAR GATE CITY, VA",36.608711,-82.567931,19763234,g2,FALSE,67,8.4.1,EastHghlnds,0,2.26,6250,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
T03491000,"BIG CREEK NEAR ROGERSVILLE, TN",36.426207,-82.95183,22178350,g2,FALSE,67,8.4.1,EastHghlnds,0,153.85,0,2.01,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03491300,"BEECH CREEK AT KEPLER, TN",36.401711,-82.884984,22178158,g2,FALSE,67,8.4.1,EastHghlnds,0,152.14,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03497300,"LITTLE RIVER ABOVE TOWNSEND, TN",35.664533,-83.711282,22130697,g2,FALSE,66,8.4.4,EastHghlnds,0,2.65,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T03498500,"LITTLE RIVER NEAR MARYVILLE, TN",35.785621,-83.884604,22130235,g2,FALSE,66,8.4.4,EastHghlnds,0,3.12,605,2.91,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",35.15,-83.379722,19736555,g2,FALSE,66,8.4.4,EastHghlnds,0.28,1.51,1008.62,4.56,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03500240,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",35.158889,-83.394167,19735951,g2,FALSE,66,8.4.4,EastHghlnds,0,1.49,39,5.16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03504000,"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC",35.1275,-83.618611,19736561,g2,FALSE,66,8.4.4,EastHghlnds,0,1.33,0,0.99,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T03513500,"NOLAND CREEK NEAR BRYSON CITY, NC",35.484817,-83.504052,19735095,g2,FALSE,66,8.4.4,EastHghlnds,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03518500,"TELLICO RIVER AT TELLICO PLAINS, TN",35.362016,-84.279014,19722609,g2,FALSE,66,8.4.4,EastHghlnds,0,1.05,468,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
T03526000,"COPPER CREEK NEAR GATE CITY, VA",36.673988,-82.56571,14639861,g2,FALSE,67,8.4.1,EastHghlnds,0,2.54,0,1.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03527220,"CLINCH RIVER NEAR LOONEYS GAP, TN",36.57281,-82.93875,14640623,g2,FALSE,67,8.4.1,EastHghlnds,0.14,2.55,4989.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
T03528400,"WHITE CREEK NEAR SHARPS CHAPEL, TENN (TVA)",36.345171,-83.894421,14642263,g2,FALSE,67,8.4.1,EastHghlnds,0,1.48,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03535000,"BULLRUN CREEK NEAR HALLS CROSSROADS, TN",36.114413,-83.988174,22123016,g2,FALSE,67,8.4.1,EastHghlnds,0,6.44,25,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03537100,"MELTON BRANCH NR MELTON HILL NR OAK RIDGE, TN",35.9164665,-84.29797829,22125110,g3,FALSE,67,8.4.1,EastHghlnds,0,447.54,0,10.77,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03538225,"POPLAR CREEK NEAR OAK RIDGE, TN",35.998872,-84.339648,22125634,g2,FALSE,69,8.4.2,EastHghlnds,0,198.79,0,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03539778,"CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN",36.103129,-84.718277,19710283,g2,FALSE,68,8.4.9,EastHghlnds,0,1.42,851,2.14,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T03544947,"BRIER CREEK NEAR HIAWASSEE, GA",34.834816,-83.709341,19679791,g2,FALSE,66,8.4.4,EastHghlnds,0,0.97,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
T03544970,"HIWASSEE RIVER AT RIVERSIDE DR, NR HIAWASSEE, GA",34.883982,-83.721562,19679561,g2,FALSE,66,8.4.4,EastHghlnds,0,0.98,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1
T03545000,"HIWASSEE RIVER AT PRESLEY, GA.",34.904815,-83.716839,19679969,g2,FALSE,66,8.4.4,EastHghlnds,0,0.98,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03548330,"BRASSTOWN CREEK AT BRASSTOWN, NC",35.04,-83.9591667,19674535,g3,FALSE,66,8.4.4,EastHghlnds,0,0.89,84,3.53,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
T03556000,"TURTLETOWN CREEK AT TURTLETOWN, TN",35.133331,-84.343256,19677041,g2,FALSE,66,8.4.4,EastHghlnds,0,7.09,64,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03558000,"TOCCOA RIVER NEAR DIAL, GA.",34.790085,-84.239916,19669291,g2,FALSE,66,8.4.4,EastHghlnds,0,0.83,446.8,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T03560000,"FIGHTINGTOWN CREEK AT MCCAYSVILLE, GA.",34.981469,-84.38659,19668435,g2,FALSE,66,8.4.4,EastHghlnds,0,1,23.8,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
